,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount
0,1323998661089628163,2020-11-04 14:40:54,Bernie called it. https://t.co/4cFBG3Fkbd,7732,43896,True,,,,Twitter Web App,https://mobile.twitter.com,47285504,Mark Ruffalo,MarkRuffalo,2009-06-15 07:37:07,6952701,"A husband, father, actor, director, and a climate change advocate with an eye out for on a better, brighter, cleaner, more hopeful future for all of us.",True,False,NYS,2118,45109,14268
,1323848051505717248,2020-11-04 04:42:26,We coulda had Bernie.,5147,45295,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,21862217,Krystal Ball,krystalball,2009-02-25 12:58:53,407853,"co-host Rising @hilltvlive. Ella, Lolo and Ida Rose's Mama! Author of bestselling book: The Populist’s Guide to 2020. insta @krystalmball",True,False,"King George, VA",4727,28079,3274
,1323988881197436930,2020-11-04 14:02:02,"Bernie - nine days ago - called it exactly how it was gonna go down. Like, EXACTLY https://t.co/OyACJHFj65",3210,9884,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,878723990,Luis Miguel Echegaray,lmechegaray,2012-10-13 21:25:26,6955,"⚽️ Host of @CBSSports’ @QueGolazoPod, Writer, Insider 4 @UCLonCBSSports + @CBSSportsHQ 🎵 Ello' viven criticando yo vivo en un VIP🎵 @wme 🇵🇪🏴󠁧󠁢󠁥󠁮󠁧󠁿🇺🇸",True,False,"New York, NY",3118,61162,220
,1323843365461463040,2020-11-04 04:23:48,"Seriously, Bernie would have won.",3209,31510,False,,,,,Twitter Web App,https://mobile.twitter.com,14709326,Gravel Institute,GravelInstitute,2008-05-09 03:34:09,272512,We make educational videos spreading progressive ideas. Watch the latest video: https://t.co/luYUXzVZOo,True,False,New York,1226,6720,1284
,1324025899100954624,2020-11-04 16:29:08,"If you're amazed that Bernie Sanders predicted the past 12 hours, wait till you hear what he's been saying about climate change!",4766,24949,False,,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,3141672447,People for Bernie,People4Bernie,2015-04-06 19:50:36,242460,"We are activists and organizers building a broad, effective movement for democratic change. Welcome to the political revolution. Internet Mom of #FeelTheBern.",True,False,United States,1494,133135,1458
,1323615981655281664,2020-11-03 13:20:16,"As I reflect back on this campaign ,I feel pride at the unity  my party has shown. We don’t all agree on everything… https://t.co/efWrsYgIO1",1429,14728,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,16160352,Claire McCaskill,clairecmc,2008-09-06 20:20:45,613772,"Former bunch of stuff including Senator from Missouri, currently @NBCNews and @MSNBC analyst, professional grandmother.",True,False,Missouri,183,10295,6244
,1323805274646392832,2020-11-04 01:52:27,Shout out to everyone who pretended that Bernie's' strength with Latino voters was immaterial to his electability a… https://t.co/7XDkrseqrT,2366,19740,True,,,,,Twitter Web App,https://mobile.twitter.com,1332630685,BJG 👑,briebriejoy,2013-04-06 22:27:51,320329,"Former National Press Secretary for #BernieSanders2020. Co-host @BadFaithPod, Contributing Editor @curaffairs. Former Senior Politics Editor @theintercept",True,False,"Manhattan, NY",3394,31427,1753
,1323795672840073216,2020-11-04 01:14:17,"Bernie was a homerun, Biden is a bunt. He might pull it off but the fact that America wasn't offered the choice bet… https://t.co/NJ6R8bV0mh",2330,17310,False,,,,,Twitter for Android,http://twitter.com/download/android,36618079,Cody Johnston,drmistercody,2009-04-30 07:29:02,187068,"Retweets are endorphins.
@somemorenews and @worstyearpod",True,False,Los Angeles,3866,27107,854
,1323894349558652929,2020-11-04 07:46:24,everyone should watch bernie sanders’ explanation of what might happen (has happened? is currently happening?) on e… https://t.co/ex6z3vAVam,1370,4407,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,27000222,ellie⁷ 🍂,eleanorbate,2009-03-27 13:13:57,37537,"ugh!.mp3 enthusiast, entertainment reporter n interviewer @buzzfeed",True,False,uk / eleanor.bate@buzzfeed.com,485,14872,215
,1323901782523809794,2020-11-04 08:15:56,"Bernie would've won. 
In 2016. 

And he would've won today.",1533,14963,False,,,,,Twitter Web App,https://mobile.twitter.com,755113,Shaun King,shaunking,2007-02-06 05:17:19,1157980,On Election Day from 7pm EST until 3am - I'll be LIVE on Twitch covering races and campaigns that just won't get covered on mainstream news! CLICK BELOW!,True,False,"Brooklyn, NY",13047,8786,8454
,1323784907185934337,2020-11-04 00:31:31,"OK, here's how Bernie can still win:",1949,25274,False,,,,,Twitter Web App,https://mobile.twitter.com,14709326,Gravel Institute,GravelInstitute,2008-05-09 03:34:09,272512,We make educational videos spreading progressive ideas. Watch the latest video: https://t.co/luYUXzVZOo,True,False,New York,1226,6720,1284
,1323879913355571200,2020-11-04 06:49:02,"Just a reminder:

Bernie Sanders.",830,10508,False,,,,,Twitter for Android,http://twitter.com/download/android,3141672447,People for Bernie,People4Bernie,2015-04-06 19:50:36,242460,"We are activists and organizers building a broad, effective movement for democratic change. Welcome to the political revolution. Internet Mom of #FeelTheBern.",True,False,United States,1494,133135,1458
,1323975550990487559,2020-11-04 13:09:04,BERNIE AVISOU https://t.co/eRJ8gBSvXK,858,8744,True,,,,,Twitter for iPhone,http://twitter.com/download/iphone,25704704,Gregorio Duvivier,gduvivier,2009-03-21 18:03:44,1450846,"segunda, quinta e sábado no porta dos fundos
quarta na Folha
sexta na HBO",True,False,Rio,1566,12256,1427
