,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount
0,1324056742347431936,2020-11-04 18:31:41,"RT @TheRickyDavila: And that’s why Louis DeJoy was placed at the USPS, to commit full on election fraud up until the night of the election,…",283,0,False,,,"{'screen_name': 'TheRickyDavila', 'name': 'Ricky Davila', 'id': 341190477, 'id_str': '341190477', 'indices': [3, 18]}",Twitter for iPhone,http://twitter.com/download/iphone,24128381,Glenda Grant,AngusGirl,2009-03-13 04:36:34,655,"Driven, amateur photographer, author (Stories My Hairdresser Likes, More Stories My Hairdresser likes, Never Moon a Werewolf, Seeker), business owner",False,False,Vancouver Island BC Canada,1089,15886,46
,1324056741798154241,2020-11-04 18:31:41,RT @PBRPLLC: @kyledcheney I want EVERY SINGLE BALLOT COUNTED THAT USPS PURPOSELY DID NOT DELIVER!  We Americans are entitled to KNOW how ma…,24,0,False,,,,"{'screen_name': 'PBRPLLC', 'name': 'CAPPY ABRAHAM', 'id': 935204487085658113, 'id_str': '935204487085658113', 'indices': [3, 11]},{'screen_name': 'kyledcheney', 'name': 'Kyle Cheney', 'id': 23578274, 'id_str': '23578274', 'indices': [13, 25]}",Twitter for Android,http://twitter.com/download/android,529008588,"day by day, bird by",Miss_Placed_,2012-03-19 01:42:46,2605,,False,False,,4979,629104,364
,1324056739482927107,2020-11-04 18:31:41,@mccarth94 @Scaramucci @campbellclaret @USPS Yep I agree but I mean that the Trump supporters that are pushing that… https://t.co/liHPaTDn1w,0,0,False,,,,"{'screen_name': 'mccarth94', 'name': 'mccarth', 'id': 431732225, 'id_str': '431732225', 'indices': [0, 10]},{'screen_name': 'Scaramucci', 'name': 'Anthony Scaramucci', 'id': 24578794, 'id_str': '24578794', 'indices': [11, 22]},{'screen_name': 'campbellclaret', 'name': 'ALASTAIR CAMPBELL', 'id': 19644592, 'id_str': '19644592', 'indices': [23, 38]},{'screen_name': 'USPS', 'name': 'U.S. Postal Service', 'id': 386507775, 'id_str': '386507775', 'indices': [39, 44]}",Twitter Web App,https://mobile.twitter.com,3382955285,Andrew Jones,andrewcj93,2015-07-19 11:34:49,61,,False,False,,523,3085,1
,1324056738845347841,2020-11-04 18:31:40,@B52Malmet @usps sandbagged delivery. Collusion in election fraud/voter suppression.,0,0,False,,,,"{'screen_name': 'B52Malmet', 'name': 'Barbara Malmet', 'id': 2876041031, 'id_str': '2876041031', 'indices': [0, 10]},{'screen_name': 'USPS', 'name': 'U.S. Postal Service', 'id': 386507775, 'id_str': '386507775', 'indices': [11, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,981564556227919872,Robin 🦋,My5Butterflies,2018-04-04 16:10:01,1494,"Lover of nature, animals and open minded, intelligent people. #RESIST #SeriouslyPissed",False,False,,1816,7308,3
,1324056738715324424,2020-11-04 18:31:40,"RT @cher: USPS warns 46 states, DC that delayed mail-in ballots could disenfranchise voters - The Washington Post HEARING THIS FOR A WHILE,…",40,0,False,,,,"{'screen_name': 'cher', 'name': 'Cher', 'id': 124003770, 'id_str': '124003770', 'indices': [3, 8]}",Twitter for Android,http://twitter.com/download/android,300874779,🌈𝑀𝓎𝒞❤𝓋𝑒𝓃 - 𝑀𝒸𝒟𝒶𝓃𝓃💗 𝒹𝑒𝓉🌞𝓍 🌈,H50Europe,2011-05-18 14:13:03,4604,"Showbiz related news, gossip, discussions. International Community. Riding the wave since 2010. Book'em Danno!",False,False,#stayathome,2212,77463,67
,1324056738644086786,2020-11-04 18:31:40,RT @AriBerman: Hearing now with Judge Emmet Sullivan on USPS refusing to comply with court order to allow last-minute sweeps for mail ballo…,626,0,False,,,,"{'screen_name': 'AriBerman', 'name': 'Ari Berman', 'id': 15952856, 'id_str': '15952856', 'indices': [3, 13]}",Twitter Web App,https://mobile.twitter.com,2841879259,Dr. Susan Bushinski Blue Wave 🌊 2020,BushinskiSusan,2014-10-06 01:19:26,340,"RN since 1985
Doctor of Nursing Practice
Democrat-MI
Board Certified Family Nurse Practitioner and Board Certified Acute Care Nurse Practitioner since 2000",False,False,Belleville Michigan ,38,67825,1
,1324056737620647938,2020-11-04 18:31:40,RT @MacFarlaneNews: NEW:  Federal judge says US Postmaster General will have to be deposed or appear in case in DC over USPS handling and s…,4766,0,False,,,,"{'screen_name': 'MacFarlaneNews', 'name': 'Scott MacFarlane', 'id': 20280088, 'id_str': '20280088', 'indices': [3, 18]}",Twitter for iPhone,http://twitter.com/download/iphone,83382036,Maggi Sietsma,Amsteis,2009-10-18 15:19:04,282,,False,False,,345,73585,2
,1324056734856609792,2020-11-04 18:31:40,"RT @Scaramucci: Presidential race aside - the @USPS scandal could have major implications in down ballot races in places like NC, GA and MI…",663,0,True,,,,"{'screen_name': 'Scaramucci', 'name': 'Anthony Scaramucci', 'id': 24578794, 'id_str': '24578794', 'indices': [3, 14]},{'screen_name': 'USPS', 'name': 'U.S. Postal Service', 'id': 386507775, 'id_str': '386507775', 'indices': [46, 51]}",Twitter for iPhone,http://twitter.com/download/iphone,708261176027848704,Gena,AuntieGena,2016-03-11 11:59:58,141,,False,False,,260,7473,0
,1324056734831308800,2020-11-04 18:31:40,RT @RoArquette: Dejoy is a criminal  his crimes were committed in front of all Americans from the moment he took over the USPS,419,0,False,,,,"{'screen_name': 'RoArquette', 'name': '✌🏼rosanna arquette', 'id': 3148736402, 'id_str': '3148736402', 'indices': [3, 14]}",Twitter for iPhone,http://twitter.com/download/iphone,1521267372,Kel RIP👑RBG Smith,Kelvwsmith,2013-06-16 05:31:21,221,"Clandestine Ops, Creative Director. Certified consumer of news, politics & all things legal.",False,False,,235,33741,0
,1324056734227451905,2020-11-04 18:31:39,RT @nypost: USPS says huge amount of mail-in ballots were not delivered https://t.co/nNcWowm5sx https://t.co/xrGZwm2rIN,336,0,False,,,,"{'screen_name': 'nypost', 'name': 'New York Post', 'id': 17469289, 'id_str': '17469289', 'indices': [3, 10]}",Twitter for iPhone,http://twitter.com/download/iphone,1337409841,🇺🇸Stacey🇮🇹🇫🇷🇨🇿✝️,Marcio28Stacey,2013-04-08 19:17:41,3185,#AnimalsLivesMatter🐈#BacktheBlue🚔#Trump2020🇺🇸  9/11 Never Forget.  Married🇵🇹  🚫DM’s please,False,False,  NY-Independent voter,3191,66072,0
