,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount
0,1323836178043424768,2020-11-04 03:55:15,PA says they won't be done counting until Friday. Fulton Co GA won't be done counting till Friday. @USPS has lost a… https://t.co/xnlS3BdPHO,26296,59528,False,,,"{'screen_name': 'USPS', 'name': 'U.S. Postal Service', 'id': 386507775, 'id_str': '386507775', 'indices': [99, 104]}",Twitter Web App,https://mobile.twitter.com,50669520,Jason Johnson,DrJasonJohnson,2009-06-25 15:04:37,192010,"Prof School of Global Journalism and Communication @morganstateU 
Political Contributor @msnbc 
Contributor @thegrio
Contributor @siriusXM
@UVA BA @UNC PhD",True,False,"Atlanta, DC, NYC",1807,83533,1536
,1324004554485211136,2020-11-04 15:04:19,🚨BREAKING: New USPS data appears to show a failure to deliver mail ballots from voters across the country on Electi… https://t.co/mtFnTVPeIZ,30584,61323,False,,,,,Twitter Web App,https://mobile.twitter.com,64483444,John Kruzel,johnkruzel,2009-08-10 19:03:21,12302,"Supreme Court and legal affairs reporter for @TheHill, former lawyer. jkruzel@thehill.com",True,False,"Washington, DC",1307,3088,211
,1323766519407529988,2020-11-03 23:18:27,"BREAKING: USPS is ignoring a federal judge's order to sweep mail processing facilities.

This impacts 15 states and… https://t.co/eDFWmasicu",17945,26891,False,,,,,TweetDeck,https://about.twitter.com/products/tweetdeck,48325671,Chip Franklin,chipfranklin,2009-06-18 11:55:33,165346,Nat'l Murrow Award Writing • KGO • Filmmaker • Media Wonk • ”Franklin brings irony to a medium that rarely trusts its audience to get the joke”-WashPost #BLM,True,False,"KGO Radio San Francisco, CA",80240,19670,592
,1323752655135465478,2020-11-03 22:23:21,"BREAKING: USPS under DeJoy reported now in contempt of Judge Sullivan's ruling, risking contempt citation; 300,000… https://t.co/2CJr8ckhhs",4880,10167,True,,,,,Twitter Web App,https://mobile.twitter.com,16912124,Eric Garland,ericgarland,2008-10-22 20:19:50,267273,"Intelligence analyst and advisor to CEOs and governments. 

I break down global events into clear narratives and appropriate profanity.",True,False,USA,1893,109970,2851
,1324015235552956423,2020-11-04 15:46:45,USPS failed to deliver 27 percent of mail-in ballots in South Florida: report https://t.co/mm0wN4oSkx,7758,15350,False,,,,,Twitter Web App,https://mobile.twitter.com,467726691,Cheri Jacobus,CheriJacobus,2012-01-18 19:44:35,152791,"#Biden2020 #NeverTrump, Exec Producer ""America Reads The Mueller Report"", https://t.co/BDD7mhNTsu",True,False,"Washington, DC",2754,282084,1365
,1324010243232325633,2020-11-04 15:26:55,"👀New USPS data filed in federal court this morning.

Incoming ballot delivery scores 11/3:
- Atlanta, 82.2%
- Centr… https://t.co/301CQV7OBT",5544,11183,False,,,,,Twitter Web App,https://mobile.twitter.com,101598769,Jacob Bogage,jacobbogage,2010-01-03 23:19:15,8122,"Covering coronavirus, business & the U.S. Postal Service @washingtonpost. Forever a sportswriter. Bad golfer. Proud Marylander. Mizzou grad x2.",True,False,jacob.bogage@washpost.com,746,20879,172
,1323783955238187008,2020-11-04 00:27:44,"USPS reported about 300,000 untraceable ballots today -- those that have entered processing facilities but not left… https://t.co/AxhTHl3DIS",9369,17629,False,,,,,Twitter Web App,https://mobile.twitter.com,452521774,Christopher Ingraham,_cingraham,2012-01-01 23:27:55,95454,Washington Post data reporter. Born-again Minnesotan. Cricket guy. Proud @PostGuild member. Author of If You Lived Here You'd Be Home By Now.,True,False,"Red Lake Falls, MN",1344,66700,1826
,1323857737600684034,2020-11-04 05:20:55,Judge Sullivan is hauling USPS back into court at noon on 11/4 to address its “apparent non-compliance” w/his court… https://t.co/r7dsCJeJzU,10488,33572,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,1003107003693137921,Glenn Kirschner,glennkirschner2,2018-06-03 02:52:01,415349,@NBCNews @MSNBC Legal Analyst; Fmr 30-yr fed prosecutor. https://t.co/eTaaNLlW0v   https://t.co/OEhpvlvtcL,True,False,"Washington, DC",42821,21426,1952
,1323699861695434752,2020-11-03 18:53:34,BREAKING: Federal Judge Emmett Sullivan orders USPS to sweep facilities for remaining mail ballots and immediately send them for delivery,10594,53641,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,14247236,Scott Dworkin,funder,2008-03-28 21:38:52,827814,Co-Founder @TheDemCoalition. @DworkinReport podcast host. My books: @mtc2020series. Investigator who helped expose #TrumpRussia. Obama alum. #TheResistance,True,False,,84488,262512,4004
,1324024132569366528,2020-11-04 16:22:07,Real scandal is @USPS sabotage and non-compliance in sweeping offices of undelivered mail-in ballots. Likely hundre… https://t.co/Cqb8ESIvbt,3036,11631,False,,,,"{'screen_name': 'USPS', 'name': 'U.S. Postal Service', 'id': 386507775, 'id_str': '386507775', 'indices': [16, 21]}",Twitter for iPhone,http://twitter.com/download/iphone,24578794,Anthony Scaramucci,Scaramucci,2009-03-15 20:20:03,935725,American entrepreneur. Founder @SkyBridge and @SALTConference. Presenter @MoochFM.,True,False,"Long Island, NY",2077,27806,3864
,1323768290720833536,2020-11-03 23:25:29,"USPS disregards court order to conduct sweeps in 12 postal districts after more than 300,000 ballots can’t be trace… https://t.co/sIcPIL5uNt",8463,7755,False,,,,,SocialFlow,http://www.socialflow.com,2467791,The Washington Post,washingtonpost,2007-03-27 11:19:39,16569825,Democracy Dies in Darkness.,True,False,"Washington, DC",1683,374298,97115
,1323709372954914816,2020-11-03 19:31:22,Dear @USPS Postmaster General DeJoy: A reminder that it is a felony to intentionally slow the mail to affect a fede… https://t.co/iCX46x28kF,5326,19498,True,,,,"{'screen_name': 'USPS', 'name': 'U.S. Postal Service', 'id': 386507775, 'id_str': '386507775', 'indices': [5, 10]}",Twitter for iPhone,http://twitter.com/download/iphone,21059255,Ted Lieu,tedlieu,2009-02-17 03:12:31,1460352,"Husband of Betty, the love of my life. Father of two great kids. USAF veteran. Member of Congress. In that order. Also, I don't take orders from Vladimir Putin.",True,False,California,10182,27245,7272
,1323682172969062400,2020-11-03 17:43:17,BREAKING: U.S. District Judge Emmet Sullivan orders USPS to sweep facilities for remaining mail ballots and immedia… https://t.co/Q104ty0Hmy,6990,23475,False,,,,,Twitter Web App,https://mobile.twitter.com,64483444,John Kruzel,johnkruzel,2009-08-10 19:03:21,12302,"Supreme Court and legal affairs reporter for @TheHill, former lawyer. jkruzel@thehill.com",True,False,"Washington, DC",1307,3088,211
