,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount
0,1324032541544927233,2020-11-04 16:55:31,"They are finding Biden votes all over the place — in Pennsylvania, Wisconsin, and Michigan. So bad for our Country!",59257,310057,False,,,,Twitter for iPhone,http://twitter.com/download/iphone,25073877,Donald J. Trump,realDonaldTrump,2009-03-18 13:46:38,87873562,45th President of the United States of America🇺🇸,True,False,"Washington, DC",50,58122,123219
,1323878397202878465,2020-11-04 06:43:01,"Currently, President @realDonaldTrump is winning Rust Belt states by ENORMOUS margins compared to 2016: 

WISCONSIN… https://t.co/Eef6Yp87Nr",22142,77393,False,,,,"{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [21, 37]}",Twitter Web App,https://mobile.twitter.com,259001548,Kayleigh McEnany,kayleighmcenany,2011-02-28 23:33:33,1347142,Personal Page. Harvard Law JD. Georgetown. Oxford. Previvor. Wife of @GilmartinSean. Mom of #BabyBlake. Phil. 4:6,True,False,,2280,21506,3984
,1323836714012577793,2020-11-04 03:57:22,"Michigan, Pennsylvania and Wisconsin are reporting ELECTION DAY votes earliest and ABSENTEE VOTES latest. We went o… https://t.co/SlFDlDmhKr",19477,78598,False,,,,,Twitter Web App,https://mobile.twitter.com,14276218,Paul Blumenthal,PaulBlu,2008-04-01 16:57:20,12769,Senior Reporter @HuffPost. Read me: https://t.co/4F7ffIRqJe… Email me: paulblumenthal@huffpost.com.,True,False,"Washington, DC",1282,26960,474
,1323839724063252483,2020-11-04 04:09:20,"Wisconsin says there's no way they are announcing a winner tonight

Michigan needs until Friday

Pennsylvania isn't… https://t.co/RGg7IYny4U",20367,65589,False,,,,,Twitter Web App,https://mobile.twitter.com,38154268,Saleha Mohsin,SalehaMohsin,2009-05-06 10:48:05,18277,Senior reporter covering the U.S. Treasury department for Bloomberg News. Re-tweets aren't endorsements.,True,False,"Washington, DC",3480,7844,428
,1324027105982763011,2020-11-04 16:33:55,BREAKING Wisconsin Elections Commission Administrator says on @NBCNews: “All of the ballots have been counted.” Joe… https://t.co/gt75KwwlqD,19432,90346,False,,,,"{'screen_name': 'NBCNews', 'name': 'NBC News', 'id': 14173315, 'id_str': '14173315', 'indices': [62, 70]}",Twitter for Android,http://twitter.com/download/android,20640982,Chris D. Jackson,ChrisDJackson,2009-02-11 23:50:33,24635,"Dad, Husband, Local Elected Official, Fmr. State Director @YEOnetwork, Fmr. Dem. Party Chair, '20 DNC/@JoeBiden Platform Committee Member, Science Believer",True,False,Tennessee ,3174,25545,208
,1324001903731236864,2020-11-04 14:53:47,"REMINDER—Michigan, Pennsylvania and Wisconsin election officials were not allowed to begin processing absentee ball… https://t.co/ElCNzunEvX",17292,57794,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,14335880,Kirsten Powers,KirstenPowers,2008-04-08 20:38:09,307181,USA Today Columnist || CNN Senior Political Analyst || Writing a book about grace for Convergent Books (@crownpublishing) out in 2021,True,False,"Washington, DC",3076,10636,4014
,1323475722032336896,2020-11-03 04:02:55,"Heading to GRAND RAPIDS, MICHIGAN after a great evening in KENOSHA, WISCONSIN! Get out and VOTE tomorrow, let’s MAK… https://t.co/nvBvv6wBnH",18185,106338,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,25073877,Donald J. Trump,realDonaldTrump,2009-03-18 13:46:38,87873562,45th President of the United States of America🇺🇸,True,False,"Washington, DC",50,58122,123219
,1323624334510968834,2020-11-03 13:53:27,"If you live in Michigan, Minnesota, Nevada, Wisconsin and 17 other states + DC, you can register to vote today &amp; th… https://t.co/ENPJFfH3YS",6075,16277,True,,,,,Twitter for iPhone,http://twitter.com/download/iphone,757303975,Chelsea Clinton,ChelseaClinton,2012-08-14 14:55:27,2748943,"Mom of Charlotte, Aidan & Jasper, Married to Marc, Advocate, Author, Teacher, @ClintonFdn & @CHAI_health & @HealthierGen, New Yorker",True,False,"New York, NY",791,14163,9281
,1323948243710038016,2020-11-04 11:20:33,National Guard brought in to help with Wisconsin ballot counting issue  https://t.co/54Vp6eVo3v,5513,14915,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,592730371,Jack Posobiec 🇺🇸,JackPosobiec,2012-05-28 13:31:22,1155495,Watch @AntifaMovie Rise of the Black Flags,True,False,"Washington, DC",985,169744,5388
,1323424836077670400,2020-11-03 00:40:43,Joe Biden would increase refugees from terrorist nations by 700%. His plan would overwhelm your communities and tur… https://t.co/BshCaoghIh,27980,132926,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,25073877,Donald J. Trump,realDonaldTrump,2009-03-18 13:46:38,87873562,45th President of the United States of America🇺🇸,True,False,"Washington, DC",50,58122,123219
,1323870086139170816,2020-11-04 06:09:59,"The media’s polls were very wrong. But they won’t admit it. 

Trump is currently up in Michigan, Wisconsin and Penn… https://t.co/MrdMlq65nb",14318,40239,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,90480218,Richard Grenell,RichardGrenell,2009-11-16 20:46:59,672913,I’m stronger after cancer. my dog runs my life. imperfect follower of Christ. https://t.co/danITSDVUR,True,False,"LA, Palm Springs (and Berlin)",2671,9291,2981
,1323849307095707649,2020-11-04 04:47:25,"Democratic legislators in Michigan, Pennsylvania, and Wisconsin begged Republicans to let election officials start… https://t.co/DcyVTpLo4m",10081,36654,False,,,,,Twitter for iPad,http://twitter.com/#!/download/ipad,88215673,Mark Joseph Stern,mjs_DC,2009-11-07 16:18:03,73256,Staff Writer @Slate. Courts and the law. Do you have a link to the ruling?,True,False,"Washington, DC",2399,32273,1215
,1323367641843699716,2020-11-02 20:53:27,"🚨🚨🚨

If you’re not registered to vote, you can do it ON Election Day in:

California
Colorado
Connecticut 
D.C.
Haw… https://t.co/9Gc7OLzMcK",24902,39110,False,,,,,Twitter Web App,https://mobile.twitter.com,158414847,The Daily Show,TheDailyShow,2010-06-22 16:41:05,9060137,Trevor Noah and The World's Fakest News Team. Weeknights 11/10c on @ComedyCentral. Visit https://t.co/3BZcz6tBEx to take action against the issues you care about most,True,False,,740,24304,35900
