,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount
,1324056775566389249,2020-11-04 18:31:49,"RT @BNONews: BREAKING: Oregon becomes first U.S. state to decriminalize possession of all drugs, including cocaine, heroin, and meth, for p…",23694,0,False,,,,"{'screen_name': 'BNONews', 'name': 'BNO News', 'id': 189305014, 'id_str': '189305014', 'indices': [3, 11]}",Twitter for iPhone,http://twitter.com/download/iphone,3016332119,gabbi,gabbirose22,2015-02-04 04:49:27,118,she/her,False,False,"Texas, USA",173,28763,1
,1324056775377801216,2020-11-04 18:31:49,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for Android,http://twitter.com/download/android,721757057158922240,Madi,MadiRees_2018,2016-04-17 17:47:46,91,"*bsu 21*

@SDMALLOY_4  🍯",False,False,,119,3520,0
,1324056772433227779,2020-11-04 18:31:48,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2988,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,4851163398,𝕓𝕠𝕝𝕦🦦,kosowovert,2016-02-02 22:59:20,1508,CSU•Yoruba demon in training• let’s make memories 🦋,False,False,Nigeria✈️ CO,1016,6877,1
,1324056770256400384,2020-11-04 18:31:48,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,2398689758,migz,thehomiemigz,2014-03-20 02:07:43,1256,ucm | it is what it is,False,False,"Santa Paula, CA - Merced, CA",1207,16287,2
,1324056769287479297,2020-11-04 18:31:48,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,2683457904,marlen 🌱,Marl3nTorres,2014-07-26 22:32:24,212,leo 🌞• sag🌛• libra ⬆️,False,False,831,211,14963,4
,1324056768985661443,2020-11-04 18:31:48,"Stanford had highest rate of negative plays against Oregon in 2019, will Joe Moorhead’s offense keep Ducks from fal… https://t.co/461HVz9GiW",0,0,False,,,,,SocialFlow,http://www.socialflow.com,5731432,Oregonian Sports,OregonianSports,2007-05-03 04:55:07,14842,Sports updates from The Oregonian,True,False,"Portland, Ore.",1427,126778,527
,1324056767181942784,2020-11-04 18:31:47,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,2261057305,I$ABELLE RAMOS ☺︎︎,bellewbu,2013-12-25 05:06:28,405,,False,False,208,74,16775,2
,1324056766787678208,2020-11-04 18:31:47,RT @rrhoover: Great news for psychedelic therapy https://t.co/97IN5MWv7h,4,0,False,,,,"{'screen_name': 'rrhoover', 'name': 'Ryan Hoover', 'id': 14417215, 'id_str': '14417215', 'indices': [3, 12]}",Twitter for iPhone,http://twitter.com/download/iphone,725451787122012160,Brandon Won,won_brandon1,2016-04-27 22:29:19,483,"| Harvard Football '22 | Fullerton, CA | 🇰🇷🇺🇸",False,False,,510,3825,0
,1324056765865091074,2020-11-04 18:31:47,RT @thekillakay_: Me and Bae on our first Baecation in Oregon https://t.co/XOiwrCdBfP,634,0,False,,,,"{'screen_name': 'thekillakay_', 'name': 'KYLE 🖕🏽', 'id': 1921421754, 'id_str': '1921421754', 'indices': [3, 16]}",TweetDeck,https://about.twitter.com/products/tweetdeck,983201495473709056,mike knight,bajansheik,2018-04-09 04:34:38,614,blessed | God fearing | descendant of Marley,False,False,Nasser,606,20736,0
,1324056765252669442,2020-11-04 18:31:47,RT @crysxnicole: What I need y’all to understand is that Oregon is not making heroin and other hard drugs legal— they are DECRIMINALIZING.…,249,0,False,,,,"{'screen_name': 'crysxnicole', 'name': 'candy corn connoisseur', 'id': 2391864645, 'id_str': '2391864645', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,597476074,Conner Keller,Conner_Keller,2012-06-02 14:51:34,458,CHI | MIZ | BLM 🖤,False,False,,372,13596,2
,1324056764594196483,2020-11-04 18:31:47,@soinirk might move to oregon ngl,0,0,False,,,,"{'screen_name': 'soinirk', 'name': 'Ryan', 'id': 1247763243822538760, 'id_str': '1247763243822538760', 'indices': [0, 8]}",Twitter for iPhone,http://twitter.com/download/iphone,1099758791917223936,vivi :{,whatinthehonk,2019-02-24 19:51:43,193,mcyttwt 🌼,False,False,she/her ,348,4605,3
,1324056763155599361,2020-11-04 18:31:46,RT @Leafly: BREAKING: Oregon just made history by becoming the first state to legalize the regulated medical use of psilocybin. https://t.c…,151,0,False,,,,"{'screen_name': 'Leafly', 'name': 'Leafly', 'id': 147821538, 'id_str': '147821538', 'indices': [3, 10]}",Twitter for iPhone,http://twitter.com/download/iphone,996206619955486721,Bouqé Rolling Papers 🌹,rolling_bouqes,2018-05-15 01:52:21,237,/bū'kā/ (n): An assortment of flowers that have been aesthetically arranged to be enjoyed or given as a gift 🌹 #ForThePeopleByThePeople #PracticeSafeSesh,False,False,The Garden District,135,528,0
,1324056761620295680,2020-11-04 18:31:46,Decriminalizing drugs In Oregon is huge. Instead of addicts going to jail they can get into a rehabilitation progra… https://t.co/yU9xg2P0NH,0,0,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,512145845,MacJones4Heisman,TheBranMan93,2012-03-02 16:27:19,407,Mac Jones Superfan / If lost return to Kayla Lynnnn. Go Cardinals and Roll Tide! Xbox GT: Tracy Hanners,False,False,Under There,649,13857,0
,1324056760672464902,2020-11-04 18:31:46,RT @Oregonian: Oregon becomes first state to legalize psychedelic mushrooms https://t.co/inuH2OMUeF https://t.co/cBZwgbGltR,5089,0,False,,,,"{'screen_name': 'Oregonian', 'name': 'The Oregonian', 'id': 2992751, 'id_str': '2992751', 'indices': [3, 13]}",Twitter for iPhone,http://twitter.com/download/iphone,518547113,Ntwana kaNomsa,NosiShabs,2012-03-08 14:31:49,1173,🌻❤️✨🌈I Love Myself🌈✨❤️🌻 IG:@thecrochetingchef 👩🏽‍🍳🧶,False,False,Pitori ,653,49915,3
,1324056760647376898,2020-11-04 18:31:46,"RT @BNONews: BREAKING: Oregon becomes first U.S. state to decriminalize possession of all drugs, including cocaine, heroin, and meth, for p…",23694,0,False,,,,"{'screen_name': 'BNONews', 'name': 'BNO News', 'id': 189305014, 'id_str': '189305014', 'indices': [3, 11]}",Twitter for iPhone,http://twitter.com/download/iphone,2185238277,#ClimateCrisis #MaskUp😷😷😳🤒,lurksnug,2013-11-17 23:07:05,3113,"BLACK lives matter!!! #ActOnClimate #BlackLivesMatter #GunControlNow act on climate, we’re decades late!!! #ClimateCrisis act now!!! Mask up!!! 🧠🧠🧠&🌎🌍🌏",False,False,livable planet = human right,2664,98241,48
,1324056760508887041,2020-11-04 18:31:46,RT @thekillakay_: Me and Bae on our first Baecation in Oregon https://t.co/XOiwrCdBfP,634,0,False,,,,"{'screen_name': 'thekillakay_', 'name': 'KYLE 🖕🏽', 'id': 1921421754, 'id_str': '1921421754', 'indices': [3, 16]}",Twitter for Android,http://twitter.com/download/android,349420970,Black Thor .,fonzie_la_flare,2011-08-06 02:27:23,1232,"Veteran. ⚓
#LakeShow
Nudeologist.
#MambaMentality
Cologne Connoisseur.
808's When Condoms Break: Cumming Soon",False,False,"Omaha, NE",1002,47448,6
,1324056758709448705,2020-11-04 18:31:45,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for Android,http://twitter.com/download/android,1135373710792118272,sid is here yes,SidnerdArt,2019-06-03 02:32:41,4312,"My art blog! Contains my personal art and retweets of art I like! MLB, Gintama, etc. ~COMMISSIONS CLOSED~",False,False,,271,16582,12
,1324056758076100608,2020-11-04 18:31:45,RT @ExtendoBans: Just booked a trip to Oregon for personal reasons👃🏾,294,0,False,,,,"{'screen_name': 'ExtendoBans', 'name': '6 inches is enough', 'id': 857587204947836929, 'id_str': '857587204947836929', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,2888164777,ryan,ryanhowaad,2014-11-03 05:03:30,443,i mean i’m down,False,False,"California, USA",686,3734,0
,1324056757518409736,2020-11-04 18:31:45,"RT @Shaq_Sunflower7: Mitch look at me, Oregon. https://t.co/sfXicioVbK",32,0,True,,,,"{'screen_name': 'Shaq_Sunflower7', 'name': 'Shaquille Sunflower', 'id': 1073029710723067906, 'id_str': '1073029710723067906', 'indices': [3, 19]}",Twitter for iPhone,http://twitter.com/download/iphone,267448016,Baskin RobHIM,OhMAI_Badd,2011-03-16 23:52:38,823,Umd Alum 🐢,False,False,University of Maryland ,554,129892,6
,1324056756000034817,2020-11-04 18:31:45,"RT @KatieHill4CA: Well, at least now we can move to Oregon and do shrooms if things get worse.",841,0,False,,,,"{'screen_name': 'KatieHill4CA', 'name': 'Katie Hill', 'id': 839226269627621376, 'id_str': '839226269627621376', 'indices': [3, 16]}",Twitter for Android,http://twitter.com/download/android,1118596175475748869,Jennifer,Jennife58996304,2019-04-17 19:24:45,2504,"🌊#RESIST🌊Momma/gramma, caring for teen son w/autism❤ love my 7 rescue cats.  LOVE NOT HATE, b4 it's too late. BLM. BIDEN/HARRIS!!! GO JOE!!🌊🌊🌊",False,False,"West Chester, OH",4994,15684,2
,1324056755790356484,2020-11-04 18:31:45,RT @_WordSmiff_: Idc who wins. Highest stimmy got my support. Either way it’s a good time to really consider relocation to start this heroi…,10,0,False,,,,"{'screen_name': '_WordSmiff_', 'name': '🏁TheHatersBallShow🇹🇹', 'id': 45527036, 'id_str': '45527036', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,27557713,The Boss 😊,_AshMilk_,2009-03-30 01:51:28,684,,False,False,On top of him 😍,381,78953,12
,1324056754976600073,2020-11-04 18:31:44,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,2339768990,spooky kswizzle👻,kyraspicynugget,2014-02-12 05:00:06,656,"goodmorning and in case i don’t see you, good afternoon, good evening, and goodnight",False,False,"atx,satx",498,11077,3
,1324056753982550016,2020-11-04 18:31:44,"RT @isaac_akuku: @RobertAlai We are doing well in these states:

Korando - Colorado
Bondo - Boston
Akala - Oklahoma
Wath Orego - Oregon
Mis…",1,0,False,,,,"{'screen_name': 'isaac_akuku', 'name': 'Isaac', 'id': 967065070688702464, 'id_str': '967065070688702464', 'indices': [3, 15]},{'screen_name': 'RobertAlai', 'name': 'Robert Alai', 'id': 16712223, 'id_str': '16712223', 'indices': [17, 28]}",Twitter for iPhone,http://twitter.com/download/iphone,1404279650,MauMau™️,maumauremnants,2013-05-05 06:40:58,2085,"Millennial MauMau.Deception is the new form of civilization. R&B,Pop,Reggea ,Football pundit.I read past my bedtime.JusticeForDedanKimathi",False,False,Kenya ,2348,7111,6
,1324056752510259201,2020-11-04 18:31:44,washington and oregon https://t.co/aSueaFolnt,0,0,True,,,,,Twitter for iPhone,http://twitter.com/download/iphone,1208512323293515777,sunshine ☀️ a bit ia tbh,stillfaIIs,2019-12-21 22:19:38,1033,#LOUIS: fuck avocados ! she/they,False,False,zouiall ☆ | 15,223,20511,40
,1324056751793123334,2020-11-04 18:31:44,RT @DrugPolicyOrg: Oregon made history tonight by becoming the first state to decriminalize drug possession! Our c4 @DrugPolicyAct led this…,3413,0,False,,,,"{'screen_name': 'DrugPolicyOrg', 'name': 'Drug Policy Alliance', 'id': 16312001, 'id_str': '16312001', 'indices': [3, 17]},{'screen_name': 'DrugPolicyAct', 'name': 'Drug Policy Action', 'id': 475098973, 'id_str': '475098973', 'indices': [116, 130]}",Twitter for iPhone,http://twitter.com/download/iphone,3798411797,y,KueblerWyatt,2015-09-28 00:55:53,242,My dubs get bumped up to 2.4,False,False,,210,463,1
,1324056750874480641,2020-11-04 18:31:43,"RT @MeghanHughes: in good news, oregon legalized psilocybin therapy, decriminalized many hard drugs so that people caught with them can pay…",58,0,False,,,,"{'screen_name': 'MeghanHughes', 'name': 'meghan hughes', 'id': 599920430, 'id_str': '599920430', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,1281265992291676163,Carmela,carmsgalvan,2020-07-09 16:37:15,5,"feminist, minimalist, activist, and peach ring enthusiast. #BlackLivesMatter",False,False,Oregon,18,244,0
,1324056748261548033,2020-11-04 18:31:43,"RT @petrogustavo: Oregon, Arizona y New jersey legalizaron ayer la marihuana. Oregon, por primera vez en EEUU, legalizó la Cocaína.

Por es…",442,0,True,,,,"{'screen_name': 'petrogustavo', 'name': 'Gustavo Petro', 'id': 49849732, 'id_str': '49849732', 'indices': [3, 16]}",Twitter Web App,https://mobile.twitter.com,34676545,art bastid,artlye,2009-04-23 17:47:11,159,Yakama-Macondo..,False,False,,261,25415,5
,1324056747414298627,2020-11-04 18:31:43,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,3403586279,Jules,julesbro,2015-08-05 02:01:41,342,,False,False,"Miami, FL",457,14092,0
,1324056745145229312,2020-11-04 18:31:42,RT @Ter0me: Hunter Biden arriving in Oregon https://t.co/lRCOxYwG4G,162,0,False,,,,"{'screen_name': 'Ter0me', 'name': 'Published Author', 'id': 898253924930605056, 'id_str': '898253924930605056', 'indices': [3, 10]}",Twitter for iPhone,http://twitter.com/download/iphone,747532278058860544,jo$h🤠,joshisvibin,2016-06-27 20:49:18,677,1892🐏| terrible tweets/ takes | #blm,False,False,The Void,544,52816,15
,1324056744377622528,2020-11-04 18:31:42,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,1087238063854682112,sal,balvabored,2019-01-21 06:38:49,137,"what up guys, gals, and my non-binary pals",False,False,he / him | 🦻🏼hoh | 20,165,3777,0
,1324056744058888193,2020-11-04 18:31:42,"RT @LeVyanBelle: Oregon did the research and came to the conclusion that due to said research, it is in the best interest of their citizens…",7,0,True,,,,"{'screen_name': 'LeVyanBelle', 'name': 'Chaka Con (3-5)', 'id': 1027067720599257088, 'id_str': '1027067720599257088', 'indices': [3, 15]}",Twitter for Android,http://twitter.com/download/android,17855119,PlushJones Back?,Browness,2008-12-04 01:00:53,1909,,False,False,NOLA girl🎷🎶in a🍑World,2944,488633,123
,1324056742393606149,2020-11-04 18:31:41,RT @KingThelonious: All jokes aside it seems like a giant step for Oregon to treat drug addiction like a health problem instead of a crimin…,157,0,False,,,,"{'screen_name': 'KingThelonious', 'name': 'Static Vol. 4', 'id': 33243882, 'id_str': '33243882', 'indices': [3, 18]}",Twitter for iPhone,http://twitter.com/download/iphone,2552047620,zyrtecking,ssshamar,2014-06-07 08:21:51,258,In solid form. Sac State Alum. He/Him. BLM. Resist.,False,False,"Sacramento, CA",277,12505,0
,1324056742079189000,2020-11-04 18:31:41,"RT @GustavoBolivar: Con 71% Oregon voto en favor de despenalizar no solo la marihuana como lo hicieron ayer en Arizona y New Jersey, sino t…",294,0,False,,,,"{'screen_name': 'GustavoBolivar', 'name': 'Gustavo Bolívar', 'id': 50981729, 'id_str': '50981729', 'indices': [3, 18]}",Twitter for Android,http://twitter.com/download/android,940749696859037696,Alejandro,AnxietyLife97,2017-12-13 01:06:20,410,Blackbear - Idfc & Lil Peep - Moving On,False,False,"Zarzal, Colombia",358,8232,1
,1324056737062608898,2020-11-04 18:31:40,"@baabyleaann And the fact of how close Oregon is to California, just terrible mistake. What about funds for schools… https://t.co/dxtUpz18NE",0,0,False,,,,"{'screen_name': 'baabyleaann', 'name': 'jayleen 🦇', 'id': 4651941134, 'id_str': '4651941134', 'indices': [0, 12]}",Twitter for iPhone,http://twitter.com/download/iphone,927243691693039616,brian_c,BrianChhem,2017-11-05 18:38:18,160,"yooo I skate, make music, adventure, and some",False,False,"Stockton, CA",183,3015,0
,1324056735833821196,2020-11-04 18:31:40,RT @BelindaGreb: There's lots of natural beauty to explore in Oregon. https://t.co/eiaZoNk747 Fall Color and Landscape Photography by Belin…,2,0,False,,,,"{'screen_name': 'BelindaGreb', 'name': 'Belinda Greb', 'id': 1689606158, 'id_str': '1689606158', 'indices': [3, 15]}",Twitter Web App,https://mobile.twitter.com,56117987,Jasmine Ann Raintree,jasmineannpeace,2009-07-12 15:43:56,629,Writer/photographer. Loves gardening and nature. Cares about wildlife.  Runs related Blogs and RaintreeDesigns nature photography gift store.,False,False,UK,1165,4805,93
,1324056734290366470,2020-11-04 18:31:39,"RT @ryangrim: Weed romped in Montana and New Jersey, 'shrooms in DC, heroin/meth decrim in Oregon.

It's a landslide for drug policy reform…",478,0,False,,,,"{'screen_name': 'ryangrim', 'name': 'Ryan Grim', 'id': 16170253, 'id_str': '16170253', 'indices': [3, 12]}",Twitter for iPhone,http://twitter.com/download/iphone,3546229814,Lucas C De Hart,Dehartspeaks1,2015-09-13 06:23:48,158,Brooklyn 📍Co-host of Democracy Walks into a Bar https://t.co/KBV14TSPCd,False,False,NYC ,1622,37125,28
,1324056733401174022,2020-11-04 18:31:39,RT @Pharaohiic: Baecation in Oregon me asap https://t.co/yMbZi1YH3S,824,0,False,,,,"{'screen_name': 'Pharaohiic', 'name': 'ANTics', 'id': 53200766, 'id_str': '53200766', 'indices': [3, 14]}",Twitter for iPhone,http://twitter.com/download/iphone,487159217,+__+  🀨,BrownBoiPachino,2012-02-09 02:19:20,1154,. We Just Still . @shotbois // @spaboyss . #LLFT . https://t.co/POQZocUG8k,False,False,Jersey,858,16811,4
,1324056729081008128,2020-11-04 18:31:38,"@LokielHanRyu Faut aller en oregon, c'est peut-être parce que c'est l'oregon que t'as l'autorisation pour ça 😅",0,0,False,,,,"{'screen_name': 'LokielHanRyu', 'name': 'L - - - - l', 'id': 2839411427, 'id_str': '2839411427', 'indices': [0, 13]}",Twitter for Android,http://twitter.com/download/android,3018217311,Greg,ol4957,2015-02-04 18:09:17,25,fait parti du 'n'importe quel membre de la gente masculine un peu vigoureux',False,False,"Paris, France",106,4843,0
,1324056728804167681,2020-11-04 18:31:38,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,1002830504813621248,☆𝔡𝔢𝔰☆,glamxdes,2018-06-02 08:33:18,190,@glamxdes on IG // Destiny Hernandez on Youtube ✨,False,False,"OakCliff, America ",232,7414,0
,1324056727780618240,2020-11-04 18:31:38,"Oregonians passed Measure 107, which authorizes the Oregon State Legislature and local governments to limit politic… https://t.co/0pYfUGNjEZ",0,0,False,,,,,Twitter Web App,https://mobile.twitter.com,119062410,The After Parties,afterpartiesorg,2010-03-02 15:15:03,273,"Third party and independent news; ideas about election, governmental, and social reform. RT≠endorsement 

(By Andrew Charles, M.S. Global Affairs)",False,False,,1068,2239,4
,1324056724777611265,2020-11-04 18:31:37,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for Android,http://twitter.com/download/android,4755605478,Caztastrophe 💛💜🖤,caz_tastrophe,2016-01-14 01:34:00,134,"nonbinary nonmonogamous ace queer nerd -
they/them pronouns -
love rpgs and sff and my weirdo friends
hate cops and all forms of oppression and bigotry",False,False,twin cities,83,7387,1
,1324056723536121856,2020-11-04 18:31:37,"RT @nycjamgal: Cannabis &amp; drug reform were 2020’s big winners last night:
✅Arizona legalizes
✅Mississippi passes medical 
✅Montana legalize…",108,0,False,,,,"{'screen_name': 'nycjamgal', 'name': 'Jen Bernstein', 'id': 22185919, 'id_str': '22185919', 'indices': [3, 13]}",Twitter for iPhone,http://twitter.com/download/iphone,1528034677,Tyler Wood,T_wood_08,2013-06-18 15:06:45,394,UIUC ‘22 || ΦΚΤ || Deadhead || Half of “Booth Blues”: https://t.co/UDhbpxNziQ,False,False,"Illinois, USA",494,872,2
,1324056721313030145,2020-11-04 18:31:36,RT @haileyerinxx: Oregon using their marijuana tax revenue to fund addiction treatment programs for users rather than throwing them in pris…,2990,0,True,,,,"{'screen_name': 'haileyerinxx', 'name': 'hailey', 'id': 397051047, 'id_str': '397051047', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,1017295854074380288,Emily,emilygeetee,2018-07-12 06:33:26,57,BLM - she/her - 19,False,False,"California, USA",278,1909,0
