,tweetId,createdAt,text,retweetCount,likeCount,isQuote,place,hashtags,userMentions,source,sourceUrl,userId,userName,userScreenName,userCreatedAt,userFollowersCount,userDescription,userVerified,userProtected,userLocation,userFriendsCount,userStatusesCount,userListedCount
,1324056773003603973,2020-11-04 18:31:49,"RT @ContraPoints: Even if Biden wins and Trump is removed (kicking &amp; screaming if not literally at gunpoint), it’s a shamefully narrow vict…",109,0,False,,,,"{'screen_name': 'ContraPoints', 'name': 'Natalie Wynn', 'id': 27938182, 'id_str': '27938182', 'indices': [3, 16]}",Twitter for iPhone,http://twitter.com/download/iphone,930056058965336064,faye 💌🎲,honeylennons,2017-11-13 12:53:38,1685,"#JOHN: stay in bed, float upstream —— @kiwimccartney | #foopysupremacy | jhom rat",False,False,they/them | 18 | carrd byf,1584,13203,43
,1324056772819103750,2020-11-04 18:31:49,"RT @TheBabylonBee: With Hispanics Leaning Republican, Democrats Begin Calling For A Southern Border Wall https://t.co/e68lIQsQkl",130,0,False,,,,"{'screen_name': 'TheBabylonBee', 'name': 'The Babylon Bee', 'id': 4914384040, 'id_str': '4914384040', 'indices': [3, 17]}",Twitter for iPhone,http://twitter.com/download/iphone,810176948,Gwen Linde,GwenLinde,2012-09-08 04:29:40,145,"Catholic. Retired USAF Colonel, pilot. Conservative.  Ph.D in geology.",False,False,,520,1354,2
,1324056772081029120,2020-11-04 18:31:48,honestly I think the democrats did a great job in this election and so did the republicans. in the end its not abou… https://t.co/Q7kKnVBU9x,0,0,False,,,,,Twitter for iPhone,http://twitter.com/download/iphone,804386439056203776,tucker,t_u_c_k_e_r_s,2016-12-01 18:07:26,128,,False,False,"Knoxville, TN",852,7908,0
,1324056771917422593,2020-11-04 18:31:48,RT @ByYourLogic: I am not saying this to be a prick. I want to see Democrats like this get to the bottom of why they eat so much shit in co…,103,0,True,,,,"{'screen_name': 'ByYourLogic', 'name': 'condom taste tester', 'id': 4726207589, 'id_str': '4726207589', 'indices': [3, 15]}",Twitter Web App,https://mobile.twitter.com,4004446341,Malk Fleetwood,SonoraSpectre,2015-10-20 20:23:23,180,“The past has been torched.”,False,False,Outer Bongolia,618,48494,18
,1324056771887951874,2020-11-04 18:31:48,"like can we PLEASE stop pretending that conversations about Medicare for All, a Green New Deal, hiked up min wage h… https://t.co/6nKD1PQqlH",0,0,False,,,,,Twitter Web App,https://mobile.twitter.com,1199074401175519232,britt is numb little green bean,reylobaelo,2019-11-25 21:16:34,575,"🍆 im dumb and gross and a democratic socialist stan, sry 🍆

🍑 lol come to me for porno recs 🍑

🦊 sometimes i convince myself to write nasty fics 🦊",False,False,23 *** 🔞NSFW🔞 *** she/her,280,7423,6
,1324056771808301058,2020-11-04 18:31:48,@Fido23999417 @Ian4Barrett @jgur16 @chrisrock Democrats overwhelmingly vote mail in and its the opposite for repubs… https://t.co/aWlm9an9fc,0,0,False,,,,"{'screen_name': 'Fido23999417', 'name': 'Fido', 'id': 1286299851018338304, 'id_str': '1286299851018338304', 'indices': [0, 13]},{'screen_name': 'Ian4Barrett', 'name': 'Ian Albert', 'id': 295653811, 'id_str': '295653811', 'indices': [14, 26]},{'screen_name': 'jgur16', 'name': 'JG', 'id': 248974612, 'id_str': '248974612', 'indices': [27, 34]},{'screen_name': 'chrisrock', 'name': 'Chris Rock', 'id': 238319766, 'id_str': '238319766', 'indices': [35, 45]}",Twitter for iPhone,http://twitter.com/download/iphone,1154890860670017536,dudeguy,Ayyyyyywsp,2019-07-26 23:06:52,3,death to america 👞,False,False,,20,235,0
,1324056771749621762,2020-11-04 18:31:48,@LuisvonAhn @agentezc When Trump won in 2016 Democrats refused to accept it and Jill Stein raised $4 million for re… https://t.co/6WAcjquvbY,0,0,False,,,,"{'screen_name': 'LuisvonAhn', 'name': 'Luis von Ahn', 'id': 8381682, 'id_str': '8381682', 'indices': [0, 11]},{'screen_name': 'agentezc', 'name': 'Cooper ® 🇳🇮', 'id': 45617960, 'id_str': '45617960', 'indices': [12, 21]}",Twitter Web App,https://mobile.twitter.com,1096077734,Pete Moyer,pete_moyer,2013-01-16 19:08:09,49,Juggler.  Comedian.  Pete.,False,False,,56,1819,5
,1324056771363774471,2020-11-04 18:31:48,When are democrats going to realize that most republicans don’t believe they are the devil and most know that trump… https://t.co/EPk0T8tFEA,0,0,True,,,,,Twitter for iPhone,http://twitter.com/download/iphone,1162586161564594176,J ⚡️ ◢ ◤,ScheptumSempra,2019-08-17 04:45:31,158,I’m not fragile like a flower. I’m fragile like a bomb. Wife. Mom. Sports. #EDM #RIPAvicii #Gryffindor #RavensFlock #SupportOurTroops,False,False,,335,4105,1
,1324056770881400833,2020-11-04 18:31:48,"RT @KristySwansonXO: We could’ve had voter ID laws put in place, but remember the Democrats refused it. Now we know why.",2613,0,False,,,,"{'screen_name': 'KristySwansonXO', 'name': 'Kristy Swanson', 'id': 45033456, 'id_str': '45033456', 'indices': [3, 19]}",Twitter Web App,https://mobile.twitter.com,1239015022275289088,lost,2late4brit,2020-03-15 02:26:23,206,It's all so tiresome,False,False,,527,34619,0
,1324056770831175681,2020-11-04 18:31:48,"RT @TheBabylonBee: With Hispanics Leaning Republican, Democrats Begin Calling For A Southern Border Wall https://t.co/e68lIQsQkl",133,0,False,,,,"{'screen_name': 'TheBabylonBee', 'name': 'The Babylon Bee', 'id': 4914384040, 'id_str': '4914384040', 'indices': [3, 17]}",Twitter for iPhone,http://twitter.com/download/iphone,3256218433,Frank Luntz's Wig Expert,Giggity02,2015-06-26 02:44:53,222,Overtweeter. I miss Don Williams. Gig em’,False,False,"College Station, TX",714,13935,8
,1324056770822635520,2020-11-04 18:31:48,"RT @ezraklein: ""Democrats win the presidency, lose democracy,"" strikes me as the likely outcome of 2020. 

Biden probably wins the White Ho…",666,0,True,,,,"{'screen_name': 'ezraklein', 'name': 'Ezra Klein', 'id': 18622869, 'id_str': '18622869', 'indices': [3, 13]}",Twitter Web App,https://mobile.twitter.com,470401090,Mike Lin,DNAmlin,2012-01-21 18:32:15,1080,🧬 Genome informatics R&D 🧬,False,False,"Honolulu, HI, USA",889,5956,63
,1324056770768261128,2020-11-04 18:31:48,"RT @HotlineJosh: Totally missed this last night: Democrats didn't pick up a single House seat in Texas, despite all the hype. Stunning.",233,0,False,,,,"{'screen_name': 'HotlineJosh', 'name': 'Josh Kraushaar', 'id': 21612122, 'id_str': '21612122', 'indices': [3, 15]}",Twitter Web App,https://mobile.twitter.com,2947827531,Jon M Jablonowski,Jablonowski83,2014-12-29 02:11:59,437,35 #GoSpursGo #Trump2020 #MAGA,False,False,"Henderson, Texas",2798,34522,20
,1324056770428416004,2020-11-04 18:31:48,RT @ProudSocialist: Democrats spent hundreds of millions of dollars on shitty corporatist candidates who oppose popular progressive policie…,44,0,False,,,,"{'screen_name': 'ProudSocialist', 'name': 'Ryan Knight 🌹', 'id': 755057897583804416, 'id_str': '755057897583804416', 'indices': [3, 18]}",Twitter Web App,https://mobile.twitter.com,1051612784054677511,Kevin “Voted-Already” Turing 🌹,ovmoro,2018-10-14 23:16:40,2289,"Very Gay, Machine Learning, PhD Working, Pokemon-ing Spooky Boy (he/him). 🌈🎃🤖",False,False,"Burlington, VT",427,26887,6
,1324056770247995392,2020-11-04 18:31:48,@LemonZeringue @catturd2 @TerrDonCantrell It's honestly ok. Given the congressional changes and the democrats gener… https://t.co/rxDeV7CLUM,0,0,False,,,,"{'screen_name': 'LemonZeringue', 'name': 'Lemon Zeringue', 'id': 301087887, 'id_str': '301087887', 'indices': [0, 14]},{'screen_name': 'catturd2', 'name': 'Catturd ™', 'id': 1043185714437992449, 'id_str': '1043185714437992449', 'indices': [15, 24]},{'screen_name': 'TerrDonCantrell', 'name': '🌴🇺🇸❌TERRY CANTRELL❌🇺🇸🌴', 'id': 2531445787, 'id_str': '2531445787', 'indices': [25, 41]}",Twitter for Android,http://twitter.com/download/android,1246889038650339328,ThiccZeldaReborn,LoonkTheHaileen,2020-04-05 19:54:56,27,"Elemental Necromancer, Interior Decorator, Warrior Gymnast",False,False,Your House,85,1551,1
,1324056769644122115,2020-11-04 18:31:48,"RT @TheBabylonBee: With Hispanics Leaning Republican, Democrats Begin Calling For A Southern Border Wall https://t.co/e68lIQsQkl",133,0,False,,,,"{'screen_name': 'TheBabylonBee', 'name': 'The Babylon Bee', 'id': 4914384040, 'id_str': '4914384040', 'indices': [3, 17]}",Twitter Web App,https://mobile.twitter.com,4765285755,The Conservahero ☦,TheConservahero,2016-01-10 15:17:44,194,#Based supporter of the #conservahero movement.,False,False,(still) Free Speech US,161,1940,7
,1324056769224585217,2020-11-04 18:31:48,"RT @greg_price11: Democrats spent over $300 million to try and unseat Lindsay Graham, Mitch McConnell, Joni Ernst, and Susan Collins.

All…",208,0,False,,,,"{'screen_name': 'greg_price11', 'name': 'Greg Price', 'id': 896466491587080194, 'id_str': '896466491587080194', 'indices': [3, 16]}",Twitter for Android,http://twitter.com/download/android,1313663809228136450,Kazia,KaziaThornhill,2020-10-07 02:14:01,170,"I don't want to live forever, I just want to die a King! My poltics are leave me the fuck alone.",False,False,,351,12538,0
,1324056769216303110,2020-11-04 18:31:48,"Democratic House 
Republican Senate
Democratic President

I'd have taken that if offered on 9 Nov 2016. 

I'd have… https://t.co/K7wErSBnmt",0,0,False,,,,,Twitter Web App,https://mobile.twitter.com,336679485,Harry Lambert,harrytlambert,2011-07-16 18:25:13,16787,"Special correspondent @NewStatesman / University con, Cummings, No 10, Adults in Room / Lecture @ucl / Subscribe @onegreatread",True,False,Westminster / London,1509,2315,176
,1324056768448704513,2020-11-04 18:31:48,"RT @seanmdav: Fox News claimed at 9:15 p.m. last night that Democrats would pick up 5 House seats. The GOP is currently +4, and Fox's Chris…",2196,0,False,,,,"{'screen_name': 'seanmdav', 'name': 'Sean Davis', 'id': 36529101, 'id_str': '36529101', 'indices': [3, 12]}",Twitter Web App,https://mobile.twitter.com,1269388715257933826,Seaside,SeasideSTAND05,2020-06-06 22:00:38,41,"SAHM, RID, Proverbs 19:21",False,False,,24,23015,0
,1324056768415227904,2020-11-04 18:31:48,RT @CNBCMiddleEast: “Joe Biden was not an inspiring candidate for many Black Americans” BET Founder Bob Johnson tells CNBC’s @_HadleyGamble…,1,0,False,,,,"{'screen_name': 'CNBCMiddleEast', 'name': 'CNBC Middle East', 'id': 1255024041016078337, 'id_str': '1255024041016078337', 'indices': [3, 18]},{'screen_name': '_HadleyGamble', 'name': 'Hadley Gamble', 'id': 1688868080, 'id_str': '1688868080', 'indices': [125, 139]}",Twitter Web App,https://mobile.twitter.com,19898168,CNBC International,CNBCi,2009-02-02 08:21:38,124694,"With the biggest breaking business and financial news from around the world, CNBC International is here to help you get ahead.",True,False,,838,193405,2910
,1324056768268312577,2020-11-04 18:31:47,You’d think democrats would figure out number 2 by now. https://t.co/eMDMJeFJ9d,0,0,True,,,,,Twitter for iPhone,http://twitter.com/download/iphone,71870515,M,mikebabaganoosh,2009-09-05 19:14:32,340,DadAF,False,False,"Las Vegas, NV",1026,55806,20
,1324056768159371265,2020-11-04 18:31:47,"RT @ContraPoints: Even if Biden wins and Trump is removed (kicking &amp; screaming if not literally at gunpoint), it’s a shamefully narrow vict…",109,0,False,,,,"{'screen_name': 'ContraPoints', 'name': 'Natalie Wynn', 'id': 27938182, 'id_str': '27938182', 'indices': [3, 16]}",Twitter Web App,https://mobile.twitter.com,2667796764,Kevin Barkett,KevinBarkett,2014-07-22 01:40:03,6,,False,False,,36,46,0
,1324056768066973697,2020-11-04 18:31:47,"RT @SteveGuest: In South Carolina, Kentucky, Maine, and Texas, Democrats lit $287 MILLION on fire to try to beat Sen. Lindsey Graham, Sen.…",23,0,False,,,,"{'screen_name': 'SteveGuest', 'name': 'Steve Guest', 'id': 341194704, 'id_str': '341194704', 'indices': [3, 14]}",Twitter for iPhone,http://twitter.com/download/iphone,886758633391890432,Truth_b_Told 🇺🇸🇳🇮,iIWillGoLord,2017-07-17 01:25:08,1138,"Jesus Christ is Lord/The Bible is the Word of God! Stand w/Israel~Defend the unborn~Jesus said For this reason He came, to testify of TRUTH!",False,False,,2054,153572,3
,1324056767827861505,2020-11-04 18:31:47,RT @crulge: the Democrats gave former GOP wackjob John Kasich more speaking time at the convention than it gave its AOC and Castro combined…,371,0,False,,,,"{'screen_name': 'crulge', 'name': 'kill 💀 tim 💀 faust', 'id': 14887636, 'id_str': '14887636', 'indices': [3, 10]}",Twitter Web App,https://mobile.twitter.com,1297379689,Anarcho-Bidenist Sky,SkyHigh9_5,2013-03-25 02:27:47,362,BLM | ACAB | 21 | leftist trans woman | She/her | My brand is anything and everything | 1/3 of @B2TARDISpod — https://t.co/fZ5E9vllXu picrew - @djarn_,False,False,"Tucson, AZ",1090,12117,2
,1324056767542820869,2020-11-04 18:31:47,"RT @AP_Politics: Democrats had a disappointing night in the battle for Senate control, but it was too soon for Republicans to declare victo…",11,0,False,,,,"{'screen_name': 'AP_Politics', 'name': 'AP Politics', 'id': 426802833, 'id_str': '426802833', 'indices': [3, 15]}",Twitter Web App,https://mobile.twitter.com,34389938,Eric Finney 🇺🇸 🌺🏄🤙🇦🇺,finneyeric,2009-04-22 20:39:11,3099,"Aspirational and ambitious for results! Enjoy sharing good content. 
Work @AP. @Georgetown and @USC alum. Born in #Hawaii, raised in #Sydney. Views are my own.",False,False,"Washington, DC",1415,146364,252
,1324056767534407681,2020-11-04 18:31:47,"@TheDrewtamus @Rando_reborn 1. Nine vs. 300K is slightly different; and, this quote: ""Trump campaign’s rapid respon… https://t.co/JAtzXmelw5",0,0,False,,,,"{'screen_name': 'TheDrewtamus', 'name': 'Andrew V', 'id': 747613204386217984, 'id_str': '747613204386217984', 'indices': [0, 13]},{'screen_name': 'Rando_reborn', 'name': 'Laid-off Rando', 'id': 1284476165282037761, 'id_str': '1284476165282037761', 'indices': [14, 27]}",Twitter Web App,https://mobile.twitter.com,33985641,David,DynastyFFGuy,2009-04-21 18:10:50,417,"CPA. Dolphins, Warriors, Yankees. Fantasy/Dynasty Degenerate. Ace701 on FanDuel.",False,False,,1133,8034,6
,1324056767118995457,2020-11-04 18:31:47,"RT @abhiprofen: wow who would’ve guessed that the democrats messaging of “vote for me, colored or else you get trump” isn’t actually an eff…",3,0,True,,,,"{'screen_name': 'abhiprofen', 'name': 'abhi agarwal', 'id': 3333762207, 'id_str': '3333762207', 'indices': [3, 14]}",Twitter Web App,https://mobile.twitter.com,888992578074550272,Chad,nishoth_vaidya,2017-07-23 05:22:02,16,#Lakeshow,False,False,stolen kumayaay land,26,1122,0
,1324056766645215241,2020-11-04 18:31:47,"RT @HotlineJosh: Totally missed this last night: Democrats didn't pick up a single House seat in Texas, despite all the hype. Stunning.",233,0,False,,,,"{'screen_name': 'HotlineJosh', 'name': 'Josh Kraushaar', 'id': 21612122, 'id_str': '21612122', 'indices': [3, 15]}",Twitter Web App,https://mobile.twitter.com,1118543985822269443,SOYLENT SANDERS,soylentsanders,2019-04-17 15:57:22,3,"Vote for me...Free EVERYTHING  including ""Food"" and Health Care",False,False,Washington DC,85,1107,0
,1324056766594850818,2020-11-04 18:31:47,"RT @PrintableHeroes: ""Democrat Joe Biden has gotten more votes than anyone who has ever run for president... 2.7 million votes ahead of Pre…",2,0,False,,,,"{'screen_name': 'PrintableHeroes', 'name': 'Marshall Short', 'id': 3152406985, 'id_str': '3152406985', 'indices': [3, 19]}",Twitter for iPad,http://twitter.com/#!/download/ipad,34462918,Tea Wyte,skullBoy72,2009-04-23 00:34:43,120,#MODeservesBetter,False,False,"Columbia, MO",429,8513,6
,1324056766385213446,2020-11-04 18:31:47,RT @danpfeiffer: Democrats cannot allow the emotional trauma of 2016 (and last night) to force us into hiding as Trump spreads misinformati…,4748,0,False,,,,"{'screen_name': 'danpfeiffer', 'name': 'Dan Pfeiffer', 'id': 2922928743, 'id_str': '2922928743', 'indices': [3, 15]}",Twitter for iPhone,http://twitter.com/download/iphone,2363842276,Ciaaaara,ciaaara_j,2014-02-24 22:54:10,237,"in a school of fish, be a shark",False,False,M’s ❤️,241,20174,0
,1324056766305501185,2020-11-04 18:31:47,"Ironically and ridiculously they are falsely accusing him of a falsehood.

Not just Democrats, but most UK journali… https://t.co/kPnfqA8wPM",0,0,False,,,,,Twitter Web App,https://mobile.twitter.com,819227461,David Hansard,_davidhansard,2012-09-12 09:42:29,321,"Affirm your own freedom, don't defend yourself with another's morality.
Blog: https://t.co/sPkUAC5ty4. Wrote a few things, here and there.
❤️ tennis, sheep, oolong",False,False,UK,272,15203,0
,1324056766028472320,2020-11-04 18:31:47,"RT @DanaSchwartzzz: Fuck the Lincoln Project grift. I'm cautiously optimistic that Biden will win, but I hope this is the end of democrats…",47,0,True,,,,"{'screen_name': 'DanaSchwartzzz', 'name': 'Dana Schwartz', 'id': 331120729, 'id_str': '331120729', 'indices': [3, 18]}",Twitter Web App,https://mobile.twitter.com,17036020,"Universal ""Ban Nazis"" Leader",UniversalLeader,2008-10-29 04:39:27,70,"""[A] civilization is not destroyed by wicked people; it is not necessary that people be wicked but only that they be spineless.” ― James Baldwin",False,False,"Victoria, BC, Canada",1601,31123,4
,1324056765907030017,2020-11-04 18:31:47,RT @alexi: Flashback to when @JulianCastro told @Axios on @HBO *in August* that Democrats could win the presidency in 2020 but lose support…,25,0,False,,,,"{'screen_name': 'alexi', 'name': 'Alexi McCammond', 'id': 278175882, 'id_str': '278175882', 'indices': [3, 9]},{'screen_name': 'JulianCastro', 'name': 'Julián Castro', 'id': 19682187, 'id_str': '19682187', 'indices': [29, 42]},{'screen_name': 'axios', 'name': 'Axios', 'id': 800707492346925056, 'id_str': '800707492346925056', 'indices': [48, 54]},{'screen_name': 'HBO', 'name': 'HBO', 'id': 15635604, 'id_str': '15635604', 'indices': [58, 62]}",Twitter for iPhone,http://twitter.com/download/iphone,16229706,Manny Morales,moralesmanny,2008-09-10 22:53:54,875,Tweet and Retweet items of interest. Do not necessarily agree or disagree with tweets but they need to be shared.,False,False,"Austin, Texas area",2173,61984,44
,1324056765881876480,2020-11-04 18:31:47,"☠️☠️☠️☠️☠️😡FB BLOCKED ME WITH NO EXPLANATION.
I AM GUESSING THEY DONT LIKE MY FRAUD ACCUSATIONS AGAINST THE DEMOCRATS...",0,0,False,,,,,Twitter for iPad,http://twitter.com/#!/download/ipad,1196839932209369088,Michael Van Dorn on media,MichaelVanDorn7,2019-11-19 17:17:59,19,TRUTH MATTERS.....✝️🙏,False,False,United States,168,2664,0
,1324056765403680769,2020-11-04 18:31:47,"RT @realsb4feelings: Democrats finding votes

Like Tories finding covid cases",80,0,False,,,,"{'screen_name': 'realsb4feelings', 'name': 'Donaldski in your face', 'id': 931965266996711424, 'id_str': '931965266996711424', 'indices': [3, 19]}",Twitter for iPhone,http://twitter.com/download/iphone,3299299804,mandyrj 🎃,amanda_mandyrj,2015-05-26 13:59:38,3453,,False,False,,4574,68366,1
,1324056765223342082,2020-11-04 18:31:47,Once again a libertarian takes votes from a Republican. These people are even dumber than Democrats.,0,0,False,"Place(_api=<tweepy.api.API object at 0x0000024E6BB3EF98>, id='e8ad2641c1cb666c', url='https://api.twitter.com/1.1/geo/id/e8ad2641c1cb666c.json', place_type='admin', name='Arkansas', full_name='Arkansas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000024E6BB3EF98>, type='Polygon', coordinates=[[[-94.61771, 33.004106], [-89.644838, 33.004106], [-89.644838, 36.499767], [-94.61771, 36.499767]]]), attributes={})",,,,Twitter for iPhone,http://twitter.com/download/iphone,1241605791049814016,Big Papa,BigPapa04630730,2020-03-22 06:01:22,23,,False,False,,79,1380,0
,1324056764564852737,2020-11-04 18:31:47,@FoxNews THE DEMOCRATS ARE NOTHING BUT A CRIMINAL MOB ORGANIZATION.,0,0,False,,,,"{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': 1367531, 'id_str': '1367531', 'indices': [0, 8]}",Twitter for Android,http://twitter.com/download/android,1274467449400897543,Mike,Mike46684035,2020-06-20 22:21:50,4,"ocala, fl",False,False,,5,2058,0
,1324056764199936002,2020-11-04 18:31:47,RT @HawaiiDelilah: I kind of like David Plouffe yelling back at Andrea Mitchell who is wondering what the Democrats are doing wrong. He poi…,102,0,False,,,,"{'screen_name': 'HawaiiDelilah', 'name': 'HawaiiDelilah™', 'id': 164554364, 'id_str': '164554364', 'indices': [3, 17]}",Twitter for iPhone,http://twitter.com/download/iphone,1268380333323554817,BLM Marie#Resists,BlmResists,2020-06-04 03:14:32,208,,False,False,,656,68179,0
,1324056763952488449,2020-11-04 18:31:46,"RT @thebradfordfile: We landed on the moon 50 years ago, but Democrats still haven't figured out how to count votes.",282,0,False,,,,"{'screen_name': 'thebradfordfile', 'name': 'thebradfordfile™', 'id': 3406938525, 'id_str': '3406938525', 'indices': [3, 19]}",Twitter Web App,https://mobile.twitter.com,892458929929760768,SOFIAH BELL 💋,SOFIAHBELL,2017-08-01 18:56:04,5550,"🌟 Believe In Yourself🌟
🌟Let Your Voice Ring🌟
🌟STAND STRONG UNITED w POTUS TRUMP🌟 
            🇺🇸AMERICA🇺🇸🌟ONE NATION UNDER GOD #Trump2020 #MAGA #KAG",False,False,USA,6081,153458,13
,1324056763923128322,2020-11-04 18:31:46,The election is #rigged Conservatives don’t have a chance. Democrats are searching for every last drop of that swee… https://t.co/0oDHn8XP7t,0,0,False,,,"{'text': 'rigged', 'indices': [16, 23]}",,Twitter Web App,https://mobile.twitter.com,1074299928049004545,Zaboo,doublezaboo,2018-12-16 13:47:17,19,"Reviews, Video Game Enthusiast, and chill boi",False,False,In The Middle Of Nowhere ,118,2034,0
